,date,season,episode,character,line,action,episode_num
21272,"30 June, 2011",8,3,Fry,What the— No! Not the armpits! Winter's coming!,"Bender's ghost flies into Fry's toothbrush. It, too, attacks Fry. Fry screams as he attempts to free himself from the toothbrush. Bender's ghost flies into a razor, turns it on, and starts flying around Fry.","107
"
21273,"30 June, 2011",8,3,Hermes,"As you can see, since Bender's death, requests to bite one's shiny metal ass are down 98%. Do you mind doing that later?!","Scruffy starts vacuum-cleaning with Bender's compartment, leg, and footcup. The crew looks at him.","107
"
21274,"30 June, 2011",8,3,Scruffy,Bite my shiny metal ass.,,"107
"
21275,"30 June, 2011",8,3,Fry,Help! I was attacked in my bathroom! By my bathroom! I'm being haunted by a ghost!,,"107
"
21276,"30 June, 2011",8,3,Amy,"Fry... You're just upset because you drove Bender to suicide. Here, take your mind off it with these soothing relaxation balls.",,"107
"
21277,"30 June, 2011",8,3,Bender's ghost,Alright. I got 'im all heebie-jeebied with my bathroom harass. One more good scare and I'll be outta Limbo!,Bender's ghost rubs his hands.,"107
"
21278,"30 June, 2011",8,3,Hermes,Did someone say Limbo?,,"107
"
21279,"30 June, 2011",8,3,Bender's ghost,Hold on to your dookie. It's about to get spooky.,,"107
"
21280,"30 June, 2011",8,3,Fry,I'm tellin' ya. Somethin' supernatural is happening. I'm scared to death!,,"107
"
21281,"30 June, 2011",8,3,Leela,Stop being ridiculous. There's no such thing as whatever you're saying.,,"107
"
21282,"30 June, 2011",8,3,Fry,Ow! Ow! Ow!,as he is slapped,"107
"
21283,"30 June, 2011",8,3,Leela,Whoa. Maybe you're right. I only meant to slap you twice.,,"107
"
21284,"30 June, 2011",8,3,Fry,All I know is I've got a ghost that needs busting.,,"107
"
21285,"30 June, 2011",8,3,Hermes,Who you gonna call?,,"107
"
21286,"30 June, 2011",8,3,Fry,Gho—,,"107
"
21287,"30 June, 2011",8,3,Female voice,The number you have dialled has been lame since 1989.,,"107
"
21288,"30 June, 2011",8,3,Fry,Now do you believe me?!,,"107
"
21289,"30 June, 2011",8,3,Professor Farnsworth,"Oh, fuff. Enough of your superstitious nonsense. I'm sure that whatever is happening can be explained by science.",Professor Farnsworth stands up.,"107
"
21290,"30 June, 2011",8,3,Gypsy,Let the séance begin!,,"107
"
21291,"30 June, 2011",8,3,Professor Farnsworth,I said science!,,"107
"
21292,"30 June, 2011",8,3,Gypsy,The veil is lifting. I am gazing into the spirit world... And... Nothing. You said something about a buffet?,to Fry,"107
"
21293,"30 June, 2011",8,3,Bender's ghost,"I'm right here, you lazy shyster!",,"107
"
21294,"30 June, 2011",8,3,Gypsy,Wait. I'm sensing something.,"calmly, as she is attacked","107
"
21295,"30 June, 2011",8,3,Bender's ghost,I'm rich! Aw.,"Bender's ghost makes sounds of excitement, but realises that he cannot reach the coins.","107
"
21296,"30 June, 2011",8,3,Fry,Is it a ghost?!,to the gypsy,"107
"
21297,"30 June, 2011",8,3,Gypsy,"There's no such thing as ghosts, you donkey monkey! It's a Robot ghost.",,"107
"
21298,"30 June, 2011",8,3,Fry,A Robot ghost?! What Robot would wanna haunt me?,,"107
"
21299,"30 June, 2011",8,3,Bender's ghost,"Me, dumbass! Bender, Bender, Bender, Bender! Aw! Tell 'im, you baggy, old crone!",Fry scratches his back with Bender's arm.to the gypsy,"107
"
21300,"30 June, 2011",8,3,Professor Farnsworth,Finally! Any more ridiculous ideas?,,"107
"
21301,"30 June, 2011",8,3,Reverend Preacherbot,Hallelujah! I'm here to conduct a exorcism and avail myself of the buffet. Can I get an amen and a goodly helpin' of Scruffy's famous corn biscuits?,"Reverend Preacherbot stands in front of the door and it is opened by Leela.Reverend Preacherbot takes his hat off, gives it to Leela, and enters.","107
"
21302,"30 June, 2011",8,3,Scruffy,"Right away, Reverend.",,"107
"
21303,"30 June, 2011",8,3,Reverend Preacherbot,"Oh, Lord. I got the too much macaroni sweats. Now where's this alleged apparition? Might be a problem with your circuit breaker. See ya.","Reverend Preacherbot screams after seeing several machines flying around Fry, who is sitting on the floor, helpless. The machines are being controlled by Bender's ghost.","107
"
21304,"30 June, 2011",8,3,Fry,"Please! I'm under constant attack by machinery. I can't sleep, I can't think. I can't even think!",,"107
"
21305,"30 June, 2011",8,3,Reverend Preacherbot,Very well. This sacramental firewall scans for and removes ghostware in a twenty-foot radius.,"Reverend Preacherbot puts a box on the floor, opens it, and grabs an object consisting of a parallelepiped and a pyramid.","107
"
21306,"30 June, 2011",8,3,Bender's ghost,"Bring it on, holy man!",,"107
"
21307,"30 June, 2011",8,3,Reverend Preacherbot,Carry this at all times and the demon cannot harm you. It also keeps cats off the sofa. By killin' 'em!,,"107
"
21308,"30 June, 2011",8,3,Fry,"So quiet! So peaceful! Time to lower my guard even for a minute. A heart attack! Yup, I was right.",Fry throws the firewall onto the bed. It projects a holographic image of his face that melts down into a skull and he screams. Fry's heart is now beating noticeably fast and Fry begins to faint.Fry's heart stops beating.,"107
"
21309,"30 June, 2011",8,3,Bender's ghost,"Okay, Beelze. Fry's dead.",,"107
"
21310,"30 June, 2011",8,3,Robot Devil,"A ghost! Oh, it's you.",Bender's ghost approaches the Robot Devil.,"107
"
21311,"30 June, 2011",8,3,Bender's ghost,"A deal's a deal, so give me my body back.",,"107
"
21312,"30 June, 2011",8,3,Robot Devil,"Fry's dead, you say? Funny. That's not what it says on his Wikipedia page.",,"107
"
21313,"30 June, 2011",8,3,Bender's ghost,"Survived the heart attack?! Damn you, Obamacare!",,"107
"
21314,"30 June, 2011",8,3,Dr. Cahill,"I'm afraid your heart has suffered a lot of damage, Mr. Fry. And my cleavage isn't helping.",,"107
"
21315,"30 June, 2011",8,3,Professor Farnsworth,Not helping him.,smiling,"107
"
21316,"30 June, 2011",8,3,Dr. Cahill,One more sudden shock will kill you.,,"107
"
21317,"30 June, 2011",8,3,Bender's ghost,Sudden? That's just the kind of one more shock I was plannin'.,,"107
"
21318,"30 June, 2011",8,3,Fry,The machines. They're after me!,,"107
"
21319,"30 June, 2011",8,3,Dr. Cahill,"You're suffering from machine phobia. Your only hope is to go to the Amish homeworld, where no machines are allowed.",,"107
"
21320,"30 June, 2011",8,3,Fry,I guess it's for the best. The only machine I'll ever miss is... Bender.,Bender's ghost's head emerges from the heart monitor and woos.Fry whimpers.,"107
"
21321,"30 June, 2011",8,3,Bender's ghost,Say what?,,"107
"
21322,"30 June, 2011",8,3,Fry,"Now that he's gone, I realise how valuable a Robot life can be... When it belongs to my best friend.",,"107
"
21323,"30 June, 2011",8,3,Bender's ghost,That's the closest thing to Bender is great that anyone besides me has ever said.,touched,"107
"
21324,"30 June, 2011",8,3,Female voice,"Final boarding call for Flight 38 to the Amish homeworld. As a reminder, passengers are limited to two carry-on butter churns.",,"107
"
21325,"30 June, 2011",8,3,Bender's ghost,"I'm sorry, Fry. I'm sorry! Wait for your ghost buddy!",,"107
"
21326,"30 June, 2011",8,3,Amish man,"Brother Fry, thou hast visitors.",,"107
"
21327,"30 June, 2011",8,3,Fry,"Well, yank my beard. This be a surprise.",,"107
"
21328,"30 June, 2011",8,3,Leela,"How are you, Fry?",,"107
"
21329,"30 June, 2011",8,3,Fry,"Thank you for asking, English. My life is simple, but plain. And, though Bender be gone, somehow, I feel he's still with me.",,"107
"
21330,"30 June, 2011",8,3,Bender's ghost,"I sure am, Brother Fry. Yo, big bonnet! Move your ugly but modest head covering. Oh, right. You can't hear me.",The mysterious-looking lady approaches Bender's ghost.,"107
"
21331,"30 June, 2011",8,3,Robot Devil,"Oh, I hear you loud and clear.",,"107
"
21332,"30 June, 2011",8,3,Bender's ghost,You're not Granny Hester! What have you done with Granny Hester?!,,"107
"
21333,"30 June, 2011",8,3,Robot Devil,"She's naked, but unharmed. And now, Bender, it's time to fulfil your end of the deal.",,"107
"
21334,"30 June, 2011",8,3,Bender's ghost,Sorry. I'm not gonna kill Fry. Take me to Hell for all eternity. Just as long as my little bearded meatbag gets to live.,,"107
"
21335,"30 June, 2011",8,3,Robot Devil,"That he will not! For, you see, it is your fate to kill him.",,"107
"
21336,"30 June, 2011",8,3,Bender's ghost,Says you! I would never kill Fry! Not even to save my own life!,The two oxen bellow.,"107
"
21337,"30 June, 2011",8,3,Robot Devil,"But, Bender, isn't a Robot life worth ever so much more than a Human life?",,"107
"
21338,"30 June, 2011",8,3,Bender's ghost,Of course not! What idiot thinks that?!,,"107
"
21339,"30 June, 2011",8,3,Robot Devil,You!,,"107
"
21340,"30 June, 2011",8,3,Bender's ghost,You're usin' my own words against me! Go to Hell!,screaming,"107
"
21341,"30 June, 2011",8,3,Robot Devil,"Soon enough. But, first, the killing. Have you noticed that animals are sometimes spooked by Robot ghosts?",,"107
"
21342,"30 June, 2011",8,3,Bender's ghost,"So what?! I hate animals! Run for your life, Fry! Move your hemp flaps!","Bender's ghost scares the oxen once again, causing them to bellow angrily and run away with the carriage. The carriage gone, the barn begins rolling down the hill towards the crew. The Robot Devil laughs evilly. Bender's ghost gasps.","107
"
21343,"30 June, 2011",8,3,Robot Devil,"He can't hear you, Bender. I'm afraid your friend is about to be Fully Buckminstered!",,"107
"
21344,"30 June, 2011",8,3,Bender's ghost,"Oh, yeah? I'll just jump into a machine and get his attention that way.",,"107
"
21345,"30 June, 2011",8,3,Robot Devil,"Ah, but there aren't any machines on this planet!",,"107
"
21346,"30 June, 2011",8,3,Bender's ghost,"There's one, you rusty, old dummy.",,"107
"
21347,"30 June, 2011",8,3,Robot Devil,"Hey, no fair! Ocupado!",,"107
"
21348,"30 June, 2011",8,3,Bender's ghost,"Got you! Get over here, Devil!",in the Robot Devil's body,"107
"
21349,"30 June, 2011",8,3,Fry,And Scruffy's buffet? How's that going?,,"107
"
21350,"30 June, 2011",8,3,Bender's ghost,Fry! Fry! Look out for that bowlin' barn!,in the Robot Devil's body,"107
"
21351,"30 June, 2011",8,3,Fry,Bender?! Is that thou?,,"107
"
21352,"30 June, 2011",8,3,Bender's ghost,I love you!,"in the Robot Devil's body, in slow motion","107
"
21353,"30 June, 2011",8,3,Amy,"Oh, my God! That was close!",,"107
"
21354,"30 June, 2011",8,3,Hermes,Did you see that?,,"107
"
21355,"30 June, 2011",8,3,Leela,Are you okay? What just happened?,,"107
"
21356,"30 June, 2011",8,3,Fry,"Well, I think the Robot Devil said he'd loved me in Bender's voice, wearing Granny Hester's clothes. I wanna go home!",,"107
"
21357,"30 June, 2011",8,3,Robot Devil's ghost,"You still lose, Bender. You failed to kill Fry, so you are banished to Hell. I get a new body and you get to be a translucid chump 'til the end of time!",They arrive at the office. The Robot Devil opens a closet with four Devil bodies and flies into one.,"107
"
21358,"30 June, 2011",8,3,Bender's ghost,"Big deal! I saved my friend. As far as I'm concerned, I won.",,"107
"
21359,"30 June, 2011",8,3,Robot Devil,"Uh, really? You may find your victory pyrrhic, when subjected to this lyric, for a trillion years or so. Yeah!",The Robot Demons start playing.singing,"107
"
21360,"30 June, 2011",8,3,Bender's ghost,Whoa!,,"107
"
21361,"30 June, 2011",8,3,Robot Devil,"Hey, where are you going?!",,"107
"
21362,"30 June, 2011",8,3,Bender's ghost,I don't know and I don't care!,,"107
"
21363,"30 June, 2011",8,3,Bender's ghost,"Yeah, I'm back! Wait. This is my stop! Oh, this guy...","Bender's ghost continues being pulled upward.Bender's ghost ascends through a cloud, reaching a gate with the letters R and H. The gate opens. Bender's ghost enters and spots a white Robot resembling Robot 1-X.","107
"
21364,"30 June, 2011",8,3,White Robot,"Bender, for your selfless act in saving Fry, I am pleased to welcome you to Robot Heaven.",,"107
"
21365,"30 June, 2011",8,3,Bender's ghost,"Shut up, God!",,"107
"
21366,"30 June, 2011",8,3,White Robot,Beg pardon?,,"107
"
21367,"30 June, 2011",8,3,Bender's ghost,I wanna go back to Robot Earth. I mean regular Earth.,,"107
"
21368,"30 June, 2011",8,3,White Robot,"Hey, what are you— Ow! Hey, stop that! I command you, you jerk! Just get out.",Bender's ghost's arms emerge from the white Robot's sides and punch him.The white Robot sighs.,"107
"
21369,"30 June, 2011",8,3,Fry,Woo! I've been through the adventure of a lifetime. Ow!,Fry is slapped by Bender's arm.,"107
"
21370,"30 June, 2011",8,3,Bender,"I'm back, baby!",,"107
"
21371,"30 June, 2011",8,3,Fry,You're back from the dead?!,,"107
"
21372,"30 June, 2011",8,3,Bender,I'm back from lots of stuff.,,"107
"
21373,"30 June, 2011",8,3,Fry,"Oh, Bender, Bender, I missed you so much! Hey, wait. Did you haunt me?",Fry lets go.,"107
"
21374,"23 June, 2011",8,1,Hermes,"Well, we're bankrupt in six, five...",,"108
"
21375,"23 June, 2011",8,1,Hermes,"Four, three...",,"108
"
21376,"23 June, 2011",8,1,Hermes,"Two, one. And we're out of business.",,"108
"
21377,"23 June, 2011",8,1,Professor Farnsworth,Good news! We're back in business. We've been hired to deliver an envelope.,,"108
"
21378,"23 June, 2011",8,1,Leela,"It's crunch time. Let's do this. It's for you, Professor.","The Professors gives Amy, who is in a Robotic suit, the envolope, Amy gives it to Leela, and Leela sighs.","108
"
21379,"23 June, 2011",8,1,Professor Farnsworth,"Great delivery, everyone. You're the finest crew I've had the honour to work with. Oh, my. We're being foreclosed upon. You're all terrible and incompetent!",The Professor opens the envelope.,"108
"
21380,"23 June, 2011",8,1,Amy,I resent that!,,"108
"
21381,"23 June, 2011",8,1,Hermes,"Wait. I found a loophole in the mortgage. If we actually pay it, we can keep the building. We just need... Eleven million dollars.",Hermes turns the page.,"108
"
21382,"23 June, 2011",8,1,Bender,And... Boned!,,"108
"
21383,"23 June, 2011",8,1,Professor Farnsworth,"Aw. I suppose there's nothing left to do but move out. Leela, Amy, pack us a lunch for our new lives under the bridge while us men reminisce and smoke some stogies.",,"108
"
21384,"23 June, 2011",8,1,Leela,"We are not packing lunches, you walking beer commercials. It was you men who drove this company into the ground. Remember Fry's idea to offer free delivery?",,"108
"
21385,"23 June, 2011",8,1,Fry,It got us a lot of customers!,,"108
"
21386,"23 June, 2011",8,1,Leela,We're a delivery company!,,"108
"
21387,"23 June, 2011",8,1,Amy,"If you wanna save this company, you should listen to a woman's idea for once.",,"108
"
21388,"23 June, 2011",8,1,Hermes,Okay. What you got?,,"108
"
21389,"23 June, 2011",8,1,Leela,An airline!,,"108
"
21390,"23 June, 2011",8,1,Amy,"Yeah! Wait, what?",,"108
"
21391,"23 June, 2011",8,1,Leela,"We should become a commercial airline. I mean, we've got a ship, and teleporters won't be invented for another fifteen years, according to that guy from the future.",,"108
"
21392,"23 June, 2011",8,1,Amy,Wow! That's actually a really good idea for a woman!,,"108
"
21393,"23 June, 2011",8,1,Professor Farnsworth,Puff! What else you ladies got?,,"108
"
21394,"23 June, 2011",8,1,Bender,Girls-of-Planet-Express calendar!,with a female voice,"108
"
21395,"23 June, 2011",8,1,Fry,"Girly calendar? Great idea, Amy!",,"108
"
21396,"23 June, 2011",8,1,Hermes,"Okay, then. Leela, Amy, come to work topless tomorrow.",,"108
"
21397,"23 June, 2011",8,1,Leela,Forget it! I promised myself I wouldn't pose naked until I was married.,,"108
"
21398,"23 June, 2011",8,1,Hermes,"Sorry. It's in your contract. ""All female employees must pose nude if requested.""",,"108
"
21399,"23 June, 2011",8,1,Leela,That's discriminatory!,,"108
"
21400,"23 June, 2011",8,1,Hermes,"No, it's in all our contracts. Here's mine. ""All female employees must pose nude if requested.""",,"108
"
21401,"23 June, 2011",8,1,Fry,Sounds fun.,,"108
"
21402,"23 June, 2011",8,1,Bender,"Back to work, Hermes!",,"108
"
21403,"23 June, 2011",8,1,Scruffy,Now that's what I call fine print.,,"108
"
21404,"23 June, 2011",8,1,Amy,"Okay, but good luck making a girly calendar with only two female employees.",,"108
"
21405,"23 June, 2011",8,1,LaBarbara,"Oh, husband! I'm so excited about this new job.",,"108
"
21406,"23 June, 2011",8,1,Hermes,"And it's excited about you, LaBarbara. First order of business is to put on your uniform and take your ID photo.",,"108
"
21407,"23 June, 2011",8,1,Leela,"Look, I agree that it makes space walking more comfortable, but, for a photo shoot, it's a little... Unsavoury. Over.",,"108
"
21408,"23 June, 2011",8,1,Bender,"Time is money, peaches. Now shut your com link and make love to the camera. And remember: I'm the camera. Stop actually washin' and play with the sponges!","Leela is photographed on top of the ship, LaBarbara, inside a bathtub filled with packages, and Amy, on the conference table with a holographic Saturn. The three girls are then protographed at the same time, scrubbing the ship.","108
"
21409,"23 June, 2011",8,1,Leela,But the ship is dirty.,,"108
"
21410,"23 June, 2011",8,1,Bender,"Uh, whatever. I ran out of film an hour ago.",,"108
"
21411,"23 June, 2011",8,1,Professor Farnsworth,"No, no. This won't do. A three-month calendar? What is this, Mercury?",,"108
"
21412,"23 June, 2011",8,1,Amy,I told you it wouldn't work.,,"108
"
21413,"23 June, 2011",8,1,Professor Farnsworth,"Well, you should've talked louder. Fortunately, I came up with a brilliant idea to save Planet Express. We'll turn it into a commercial airline!",,"108
"
21414,"23 June, 2011",8,1,Leela,But that was my idea!,,"108
"
21415,"23 June, 2011",8,1,Professor Farnsworth,Then you should've talked louder. What?,Nothing is said.,"108
"
21416,"23 June, 2011",8,1,Leela,"There. It was hard work, but it beats posing in demeaning, skimpy modelling outfits.",,"108
"
21417,"23 June, 2011",8,1,Professor Farnsworth,"Ladies, here are your demeaning, skimpy stewardess outfits.",,"108
"
21418,"23 June, 2011",8,1,Bender,"Sorry, ma'am. I'll have to confiscate your artificial knee cap.",,"108
"
21419,"23 June, 2011",8,1,Hattie,"Okay, here you go.",,"108
"
21420,"23 June, 2011",8,1,Fry,"Ladies and gentlemen, this is the plane's president speaking.",,"108
"
21421,"23 June, 2011",8,1,Fry,We are cleared for takeoff.,,"108
"
21422,"23 June, 2011",8,1,Leela,You put Goofus and Ganja in charge? I'm the only trained pilot here.,,"108
"
21423,"23 June, 2011",8,1,Professor Farnsworth,"Please, Leela. Who ever heard of a plane with a woman president?",,"108
"
21424,"23 June, 2011",8,1,Bender,"Welcome to Plan Am Flight 1 to Acapulsar. The local time on Acapulsar is five years from now. In the event of a wormhole sendin' us back in time, do not kill your parents. If you who are travelling with small children, help them not to kill you before not killin' your own parents. Now please turn off all electronic devices.",Victor sets his clock from 3011 to 3016.,"108
"
21425,"23 June, 2011",8,1,Fry,"Uh, preparing for takeoff.",,"108
"
21426,"23 June, 2011",8,1,Man,"I kill you, my friend!",,"108
"
21427,"23 June, 2011",8,1,LaBarbara,I hope you all enjoyed our timey beverage service. Now sit back and endure our in-flight entertainment.,into a speakerPetunia waves. Her seat is filled with bottles.,"108
"
21428,"23 June, 2011",8,1,Zoidberg,"Hiya! Hiya! Hiya! So what's the deal with airline food, hmm? They offer you two choices, but they're always outta one. Uh, by the way, we're outta both choices.",quicklywith a normal speed,"108
"
21429,"23 June, 2011",8,1,Petunia,Shut up and put on four episodes of Da Office.,,"108
"
21430,"23 June, 2011",8,1,Amana,"Ooh, your hands are warm... For a Robot.",Bender grabs a bottle of Olde Fortran.,"108
"
21431,"23 June, 2011",8,1,Bender,"Thanks, baby. I don't know what you're doing back here in the galley, 'cause you got a first-class C.",,"108
"
21432,"23 June, 2011",8,1,Leela,"Captain, we were supposed to land two days ago. Is everything— Hey!",,"108
"
21433,"23 June, 2011",8,1,Fry,"Are we at the fair yet, Mommy?",,"108
"
21434,"23 June, 2011",8,1,Leela,We're not at the any place! And we're out of fuel!,,"108
"
21435,"23 June, 2011",8,1,Amy,"Attention, passengers. Please remain seated until the plane comes to a complete crash.",,"108
"
21436,"23 June, 2011",8,1,Professor Farnsworth,Perhaps we should reconsider the girly calendar.,,"108
"
21437,"23 June, 2011",8,1,Leela,"Flight-attendance log. We've crashed near a river of mercury on a lifeless, mineral world. Supplies are low. Cannibalism, imminent. Radio, busted. Our one hope is to form a society.",,"108
"
21438,"23 June, 2011",8,1,Hermes,"Okay, then. Men, let's get hunting. The women folk can cook what we catch.",,"108
"
21439,"23 June, 2011",8,1,LaBarbara,"No one put you in charge, husband. I'm the only one here who ever ran a society.",,"108
"
21440,"23 June, 2011",8,1,Hermes,Roller derby is not a society!,,"108
"
21441,"23 June, 2011",8,1,LaBarbara,"Well, let's put it to a vote, then. All in favour of the jamooca thunderclap? That would be me.",All except LaBarbara are confused and looking around.,"108
"
21442,"23 June, 2011",8,1,Hermes,Practically no one. All in favour of me?,,"108
"
21443,"23 June, 2011",8,1,Dr. Cahill,Eight to eight. It's a tie.,,"108
"
21444,"23 June, 2011",8,1,Professor Farnsworth,We can't trust a woman's math! Count again!,,"108
"
21445,"23 June, 2011",8,1,Big rock Alien,"Greetings, soft ones. Who among you is your leader?",,"108
"
21446,"23 June, 2011",8,1,Men,He is!,,"108
"
21447,"23 June, 2011",8,1,Women,She is!,,"108
"
21448,"23 June, 2011",8,1,Big rock Alien,Curious. You're a diarchic society?,,"108
"
21449,"23 June, 2011",8,1,Hermes,"Um, maybe. But, whatever we are, I'm the leader of it.",,"108
"
21450,"23 June, 2011",8,1,LaBarbara,"Leader? Fat man, you couldn't even run a bath.",,"108
"
21451,"23 June, 2011",8,1,LaBarbara,"Well, you sure can run something: Your mouth!",,"108
"
21452,"23 June, 2011",8,1,Big rock Alien,Silence! Even a young pebble could see your race is divided based on the configuration of your twenty-third chromosome.,,"108
"
21453,"23 June, 2011",8,1,Amy,"You mean, ""along gender lines""?",confused,"108
"
21454,"23 June, 2011",8,1,Big rock Alien,Gender?,confused,"108
"
21455,"23 June, 2011",8,1,Sal,"Yes. You knows, guyses, galses... In that order. Ows!",Leela slaps him.,"108
"
21456,"23 June, 2011",8,1,Big rock Alien,"I am not familiar with this concept of gender. My species has only a single gender, known as nuchacho.",,"108
"
21457,"23 June, 2011",8,1,Zoidberg,"Interesting. Come on, men! Let's kill him!",furiously,"108
"
21458,"23 June, 2011",8,1,Big rock Alien,"Your genders differ in many ways, but, as with all things that are different, chocolate and vanilla, Mac and PC, one is always clearly better.",,"108
"
21459,"23 June, 2011",8,1,Bender,"Chocolate, Mac, men. The end.",,"108
"
21460,"23 June, 2011",8,1,Big rock Alien,"Well, I've got nothing to do for the next eight million years. Therefore, I will administer a series of tests to determine the superior gender. Test number one: Who can drink the most sulfur? Test inconclusive. Test number two: Who can drink the most arsenic?",,"108
"
21461,"23 June, 2011",8,1,Professor Farnsworth,Just ask us some damn questions.,,"108
"
21462,"23 June, 2011",8,1,Big rock Alien,Very well. Which is larger? An Italian size four or an American apparel medium? How many calories are in a small green-tea yogurt. Name any twelve of the Desperate Housewives. How was your day? Test complete. What is the score?,Women.Women.Women.Women. The women cheer.,"108
"
21463,"23 June, 2011",8,1,Bender,"Uh... Men, five. Women, less.",,"108
"
21464,"23 June, 2011",8,1,Amana,Hey! He's lying.,,"108
"
21465,"23 June, 2011",8,1,Big rock Alien,Obviously. That was a test to see who could lie better. The men win that round.,,"108
"
21466,"23 June, 2011",8,1,Professor Farnsworth,"In your face, decumbent urinators.",,"108
"
21467,"23 June, 2011",8,1,Big rock Alien,"So far, I have learned nothing, but that's probably as much my fault as yours. The time has come for the final test.",enthusiastically,"108
"
21468,"23 June, 2011",8,1,Fry,"Uh, we usually call it the lightning round.",,"108
"
21469,"23 June, 2011",8,1,Big rock Alien,"As you may have noticed, it's getting hotter here.",,"108
"
21470,"23 June, 2011",8,1,Leela,It's nice.,,"108
"
21471,"23 June, 2011",8,1,Fry,It's too hot.,,"108
"
21472,"23 June, 2011",8,1,Zoidberg,Would one of you chicks change the thermostat?,angrily,"108
"
21473,"23 June, 2011",8,1,Big rock Alien,"Tomorrow morning, this planet makes its closest pass to the sun. You will all be boiled alive like retired circus animals. Unless you somehow can cross the Great Alkali Plains and reach shelter in the Cave of Harmony.",,"108
"
21474,"23 June, 2011",8,1,Fry,That sounds hard.,,"108
"
21475,"23 June, 2011",8,1,Big rock Alien,"Which ever gender reaches the cave will survive and may the inferior gender burst into something. Flames, I guess.",,"108
"
21476,"23 June, 2011",8,1,Hermes,Uh-oh. I think we're walking in circles. I recognise the pattern of striations on that gypsum formation.,,"108
"
21477,"23 June, 2011",8,1,Fry,"Also, my shoe that fell off.",,"108
"
21478,"23 June, 2011",8,1,Bender,"Oh, God. We're all gonna die in agony.",,"108
"
21479,"23 June, 2011",8,1,Small rock Alien,Howdy there. You fellows need some directions?,,"108
"
21480,"23 June, 2011",8,1,Bender,"No, we're fine.",,"108
"
21481,"23 June, 2011",8,1,Professor Farnsworth,Beat it.,,"108
"
21482,"23 June, 2011",8,1,Fry,Don't worry about it.,,"108
"
21483,"23 June, 2011",8,1,LaBarbara,"Keep it up, sistren. Only a few more miles to the cave. Let's just buckle down and—",,"108
"
21484,"23 June, 2011",8,1,Amy,Look! A clearance sale!,,"108
"
21485,"23 June, 2011",8,1,LaBarbara,What?! Where?,,"108
"
21486,"23 June, 2011",8,1,LaBarbara,I can't believe that sale was just a mirage. Now we're going to die without so much as a factory second-clutch purse to show for it.,,"108
"
21487,"23 June, 2011",8,1,Amy,It would've been nice to shop at Tommy Hilfiger one last time.,,"108
"
21488,"23 June, 2011",8,1,Hattie,It wasn't Tommy Hilfi-gigger. It was Linens 'n Things!,,"108
"
21489,"23 June, 2011",8,1,Petunia,The hell it was! It was a Juicy Couture!,,"108
"
21490,"23 June, 2011",8,1,Leela,I guess we all saw what we wanted to see.,,"108
"
21491,"23 June, 2011",8,1,Hermes,We can't make it tonight. We'll set up camp here by this shoe.,,"108
"
21492,"23 June, 2011",8,1,Professor Farnsworth,"Oh, gentlemen. When that sun rises in the morning, we're toast. These are our last moments together. So, if anyone's got any good fart jokes, now would be the time.",,"108
"
21493,"23 June, 2011",8,1,Amy,It's a schmundered degrees and all we have to drink are non-diet sodas.,,"108
"
21494,"23 June, 2011",8,1,Petunia,It's gonna ruin ma figger.,,"108
"
21495,"23 June, 2011",8,1,Leela,"Wait. I forgot that Amana here is a refrigerator. If we could supercharge her freon with a gas compressor, we might survive the heat and make it to the cave.",,"108
"
21496,"23 June, 2011",8,1,Amana,"Hey, yeah! But the only gas compressor on this planet is inside Bender's ass.",,"108
"
21497,"23 June, 2011",8,1,Dr. Cahill,Was that a fart joke? Because I don't find those amusing.,,"108
"
21498,"23 June, 2011",8,1,LaBarbara,"No one does! Nevertheless, Bender's gas blaster may be our only hope.",,"108
"
21499,"23 June, 2011",8,1,Hermes,"Oh! Wife? What are you doin' with Bender's shiny metal, gas compressor?",,"108
"
21500,"23 June, 2011",8,1,LaBarbara,None of your Biz Markie. Wait a second. What's that do wah in your ditty bag?,,"108
"
21501,"23 June, 2011",8,1,Hermes,Okay... So we were hot. I stole Amana's freon coil so we could hook it up to Bender's ass and build a cooler.,,"108
"
21502,"23 June, 2011",8,1,LaBarbara,"You are no better than me, ya shifty tree skink! How do you live with yourself?",,"108
"
21503,"23 June, 2011",8,1,Hermes,"Damn it, woman! You are makin' me highly Selassie.",,"108
"
21504,"23 June, 2011",8,1,LaBarbara,"Don't you talk to me that way, you big, hairy Belafonte!",,"108
"
21505,"23 June, 2011",8,1,Hermes,"Oh... You cookin' me back bacon. Thank you, woman.",,"108
"
21506,"23 June, 2011",8,1,LaBarbara,That's not back bacon! That's your back bakin'!,,"108
"
21507,"23 June, 2011",8,1,Hermes,"Oh, no! We overslept.",,"108
"
21508,"23 June, 2011",8,1,Amy,The mercury's boiling!,,"108
"
21509,"23 June, 2011",8,1,Petunia,Can't breathe... Lungs burnin'...,,"108
"
21510,"23 June, 2011",8,1,Fry,My lucky shoe!,,"108
"
21511,"23 June, 2011",8,1,Bender,"Goodbye, cruel me! I learned that from a movie.",Bender.,"108
"
21512,"23 June, 2011",8,1,Big rock Alien,"I find both genders supremely disappointing. The real reason I administered this bizarre, outer-space test was to teach you to work together! But you couldn't. Thanks to you, I lost my bet with the Borax Kid.",,"108
"
21513,"23 June, 2011",8,1,Fry,Never bet against me being stupid.,,"108
"
